,Name_big,Name_dat
4958,EIFFEL 13 (BLERIOT 11),eiffel13.DAT
4959,EIFFEL 33,eiffel33.DAT
4960,EIFFEL 36,eiffel36.DAT
4961,EIFFEL 371 (MONGE),eiffel371.DAT
4962,EIFFEL 385 (S.T. AE),eiffel385.DAT
4963,EIFFEL 400,eiffel400.DAT
4964,EIFFEL 428 (BLERIOT),eiffel428.DAT
4965,EIFFEL 430 (LACHASSGNE),eiffel430.DAT
4966,EPPLER 1098,e1098.DAT
4967,EPPLER 1200,e1200.DAT
4968,EPPLER 1210,e1210.DAT
4969,EPPLER 1211,e1211.DAT
4970,EPPLER 1212,e1212.DAT
4971,EPPLER 1212MOD,e1212mod.DAT
4972,EPPLER 1213,e1213.DAT
4973,EPPLER 1214,e1214.DAT
4974,EPPLER 1230,e1230.DAT
4975,EPPLER 1233,e1233.DAT
4976,EPPLER 168,e168.DAT
4977,EPPLER 169,e169.DAT
4978,EPPLER 171,e171.DAT
4979,EPPLER 174,e174.DAT
4980,EPPLER 176,e176.DAT
4981,EPPLER 178,e178.DAT
4982,EPPLER 180,e180.DAT
4983,EPPLER 182,e182.DAT
4984,EPPLER 184,e184.DAT
4985,EPPLER 186,e186.DAT
4986,EPPLER 193,e193.DAT
4987,EPPLER 193MOD,E193MOD.DAT
4988,EPPLER 195,e195.DAT
4989,EPPLER 197,e197.DAT
4990,EPPLER 201,e201.DAT
4991,EPPLER 203,e203.DAT
4992,EPPLER 205,e205.DAT
4993,EPPLER 207,e207.DAT
4994,EPPLER 209,e209.DAT
4995,EPPLER 210,e210.DAT
4996,EPPLER 211,e211.DAT
4997,EPPLER 212,e212.DAT
4998,EPPLER 214,e214.DAT
4999,EPPLER 216,e216.DAT
5000,EPPLER 220,e220.DAT
5001,EPPLER 221,e221.DAT
5002,EPPLER 222,e222.DAT
5003,EPPLER 224,e224.DAT
5004,EPPLER 226,e226.DAT
5005,EPPLER 228,e228.DAT
5006,EPPLER 230,e230.DAT
5007,EPPLER 231,e231.DAT
5008,EPPLER 266,e266.DAT
5009,EPPLER 297,e297.DAT
5010,EPPLER 325,e325.DAT
5011,EPPLER 326,e326.DAT
5012,EPPLER 327,e327.DAT
5013,EPPLER 328,e328.DAT
5014,EPPLER 329,e329.DAT
5015,EPPLER 330,e330.DAT
5016,EPPLER 331,e331.DAT
5017,EPPLER 332,e332.DAT
5018,EPPLER 333,e333.DAT
5019,EPPLER 334,e334.DAT
5020,EPPLER 335,e335.DAT
5021,EPPLER 336,e336.DAT
5022,EPPLER 337,e337.DAT
5023,EPPLER 338,e338.DAT
5024,EPPLER 339,e339.DAT
5025,EPPLER 340,e340.DAT
5026,EPPLER 341,e341.DAT
5027,EPPLER 342,e342.DAT
5028,EPPLER 343,e343.DAT
5029,EPPLER 344,e344.DAT
5030,EPPLER 360,e360.DAT
5031,EPPLER 361,e361.DAT
5032,EPPLER 374,e374.DAT
5033,EPPLER 376,e376.DAT
5034,EPPLER 377,e377.DAT
5035,EPPLER 378,e378.DAT
5036,EPPLER 379,e379.DAT
5037,EPPLER 385,e385.DAT
5038,EPPLER 387,e387.DAT
5039,EPPLER 392,e392.DAT
5040,EPPLER 393,e393.DAT
5041,EPPLER 395,e395.DAT
5042,EPPLER 396,e396.DAT
5043,EPPLER 397,e397.DAT
5044,EPPLER 398,e398.DAT
5045,EPPLER 399,e399.DAT
5046,EPPLER 403,e403.DAT
5047,EPPLER 407,e407.DAT
5048,EPPLER 417,e417.DAT
5049,EPPLER 420,e420.DAT
5050,EPPLER 421,e421.DAT
5051,EPPLER 422,e422.DAT
5052,EPPLER 423,e423.DAT
5053,EPPLER 426,e426.DAT
5054,EPPLER 428,e428.DAT
5055,EPPLER 431,e431.DAT
5056,EPPLER 432,e432.DAT
5057,EPPLER 433,e433.DAT
5058,EPPLER 434,e434.DAT
5059,EPPLER 435,e435.DAT
5060,EPPLER 471,e471.DAT
5061,EPPLER 472,e472.DAT
5062,EPPLER 473,e473.DAT
5063,EPPLER 474,e474.DAT
5064,EPPLER 475,e475.DAT
5065,EPPLER 476,e476.DAT
5066,EPPLER 477,e477.DAT
5067,EPPLER 478,e478.DAT
5068,EPPLER 479,e479.DAT
5069,EPPLER 485,e485.DAT
5070,EPPLER 49,e49.DAT
5071,EPPLER 502,e502.DAT
5072,EPPLER 520,e520.DAT
5073,EPPLER 521,e521.DAT
5074,EPPLER 540,e540.DAT
5075,EPPLER 541,e541.DAT
5076,EPPLER 542,e542.DAT
5077,EPPLER 543,e543.DAT
5078,EPPLER 544,e544.DAT
5079,EPPLER 545,e545.DAT
5080,EPPLER 546,e546.DAT
5081,EPPLER 547,e547.DAT
5082,EPPLER 548,e548.DAT
5083,EPPLER 549,e549.DAT
5084,EPPLER 550,e550.DAT
5085,EPPLER 551,e551.DAT
5086,EPPLER 552,e552.DAT
5087,EPPLER 553,e553.DAT
5088,EPPLER 554,e554.DAT
5089,EPPLER 555,e555.DAT
5090,EPPLER 556,e556.DAT
5091,EPPLER 557,e557.DAT
5092,EPPLER 558,e558.DAT
5093,EPPLER 559,e559.DAT
5094,EPPLER 560,e560.DAT
5095,EPPLER 561,e561.DAT
5096,EPPLER 562,e562.DAT
5097,EPPLER 58,e58.DAT
5098,EPPLER 580,e580.DAT
5099,EPPLER 582,e582.DAT
5100,EPPLER 583,e583.DAT
5101,EPPLER 584,e584.DAT
5102,EPPLER 585,e585.DAT
5103,EPPLER 587,e587.DAT
5104,EPPLER 591,e591.DAT
5105,EPPLER 593,e593.DAT
5106,EPPLER 598,e598.DAT
5107,EPPLER 603,e603.DAT
5108,EPPLER 604,e604.DAT
5109,EPPLER 61,e61.DAT
5110,EPPLER 62,e62.DAT
5111,EPPLER 625,e625.DAT
5112,EPPLER 63,e63.DAT
5113,EPPLER 635,e635.DAT
5114,EPPLER 636,e636.DAT
5115,EPPLER 637,e637.DAT
5116,EPPLER 638,e638.DAT
5117,EPPLER 639,e639.DAT
5118,EPPLER 64,e64.DAT
5119,EPPLER 642,e642.DAT
5120,EPPLER 654,e654.DAT
5121,EPPLER 655,e655.DAT
5122,EPPLER 656,e656.DAT
5123,EPPLER 657,e657.DAT
5124,EPPLER 66,e66.DAT
5125,EPPLER 662,e662.DAT
5126,EPPLER 664,e664.DAT
5127,EPPLER 668,e668.DAT
5128,EPPLER 67,e67.DAT
5129,EPPLER 678,e678.DAT
5130,EPPLER 68,e68.DAT
5131,EPPLER 682,e682.DAT
5132,EPPLER 694,e694.DAT
5133,EPPLER 71,e71.DAT
5134,EPPLER 715,e715.DAT
5135,EPPLER 748,e748.DAT
5136,EPPLER 793,e793.DAT
5137,EPPLER 817 HYDROFOIL,e817.DAT
5138,EPPLER 818 HYDROFOIL,e818.DAT
5139,EPPLER 836 HYDROFOIL,e836.DAT
5140,EPPLER 837 HYDROFOIL,e837.DAT
5141,EPPLER 838 HYDROFOIL,e838.DAT
5142,EPPLER 850,e850.DAT
5143,EPPLER 851,e851.DAT
5144,EPPLER 852,e852.DAT
5145,EPPLER 853,e853.DAT
5146,EPPLER 854,e854.DAT
5147,EPPLER 855,e855.DAT
5148,EPPLER 856,e856.DAT
5149,EPPLER 857,e857.DAT
5150,EPPLER 858,e858.DAT
5151,EPPLER 862 STRUT,e862.DAT
5152,EPPLER 863 STRUT,e863.DAT
5153,EPPLER 864 STRUT,e864.DAT
5154,EPPLER 874 HYDROFOIL,e874.DAT
5155,EPPLER 904,e904.DAT
5156,EPPLER 908,e908.DAT
5157,GOE 100 (SOPWITH),goe100.DAT
5158,GOE 101,goe101.DAT
5159,GOE 10K,goe10k.DAT
5160,GOE 113,goe113.DAT
5161,GOE 114 (MVA MK.1),goe114.DAT
5162,GOE 115 (MVA MK.2),goe115.DAT
5163,GOE 116 (MVA MK.3),goe116.DAT
5164,GOE 117 (MVA MK.4),goe117.DAT
5165,GOE 118 (MVA MK.7),goe118.DAT
5166,GOE 11K,goe11k.DAT
5167,GOE 121 (MVA H.1),goe121.DAT
5168,GOE 122 (MVA H.2),goe122.DAT
5169,GOE 123,goe123.DAT
5170,GOE 124 (MVA H.4),goe124.DAT
5171,GOE 12K,goe12k.DAT
5172,GOE 133 (MVA H.11),goe133.DAT
5173,GOE 134 (MVA H.12),goe134.DAT
5174,GOE 13K,goe13k.DAT
5175,GOE 14,goe14.DAT
5176,GOE 140 (MVA H.17),goe140.DAT
5177,GOE 142 (MVA H.19),goe142.DAT
5178,GOE 143 (MVA H.20),goe143.DAT
5179,GOE 144 (MVA H.21),goe144.DAT
5180,GOE 147 (MVA H.6),goe147.DAT
5181,GOE 14K,goe14k.DAT
5182,GOE 15,goe15.DAT
5183,GOE 155 (SSW D.1),goe155.DAT
5184,GOE 15K,goe15k.DAT
5185,GOE 164 (MVA MK.10),goe164.DAT
5186,GOE 165 (MVA MK.11),goe165.DAT
5187,GOE 16K,goe16k.DAT
5188,GOE 173 (ALBATROS 6020),goe173.DAT
5189,GOE 174 (ALBATROS 5020),goe174.DAT
5190,GOE 176 (ALBATROS 7020),goe176.DAT
5191,GOE 177,goe177.DAT
5192,GOE 178,goe178.DAT
5193,GOE 180 (MVA H.26),goe180.DAT
5194,GOE 182 (MVA H.27),goe182.DAT
5195,GOE 184 (MVA H.29),goe184.DAT
5196,GOE 188,goe188.DAT
5197,GOE 190 (MVA MK.18),goe190.DAT
5198,GOE 195,goe195.DAT
5199,GOE 198 (L.F.G. 5294),goe198.DAT
5200,GOE 199 (L.F.G. 5406),goe199.DAT
5201,GOE 207 (AVIATIK V8),goe207.DAT
5202,GOE 210 (DAIMLER),goe210.DAT
5203,GOE 217 (MVA MK.12),goe217.DAT
5204,GOE 222 (MVA H.33),goe222.DAT
5205,GOE 223 (MVA H.34),goe223.DAT
5206,GOE 225 (MVA H.35),goe225.DAT
5207,GOE 226 (MVA H.36),goe226.DAT
5208,GOE 227 (MVA H.37),goe227.DAT
5209,GOE 228 (MVA H.38),goe228.DAT
5210,GOE 229 (MVA H.39),goe229.DAT
5211,GOE 233 (MVA CA4),goe233.DAT
5212,GOE 234,goe234.DAT
5213,GOE 235,goe235.DAT
5214,GOE 238 (HANSA-BRANDENBURG),goe238.DAT
5215,GOE 239 (MVA H.31),goe239.DAT
5216,GOE 240 (KOLLER),goe240.DAT
5217,GOE 241 (MVA PR.1),goe241.DAT
5218,GOE 242 (MVA PR.2),goe242.DAT
5219,GOE 243 (MVA PR.3),goe243.DAT
5220,GOE 244 (MVA PR.4),goe244.DAT
5221,GOE 255 (MVA CA.6),goe255.DAT
5222,GOE 256 (JUNKERS E),goe256.DAT
5223,GOE 257,goe257.DAT
5224,GOE 264,goe264.DAT
5225,GOE 265,goe265.DAT
5226,GOE 269,goe269.DAT
5227,GOE 274 (DAIMLER V),goe274.DAT
5228,GOE 275 (DAIMLER VI),goe275.DAT
5229,GOE 276 (DAIMLER VII),goe276.DAT
5230,GOE 277 (DAIMLER VIII),goe277.DAT
5231,GOE 278 (DAIMLER IX),goe278.DAT
5232,GOE 279 (DAIMLER X),goe279.DAT
5233,GOE 280 (DAIMLER XI),goe280.DAT
5234,GOE 281 (DAIMLER XII),goe281.DAT
5235,GOE 282 (DAIMLER XIII),goe282.DAT
5236,GOE 284,goe284.DAT
5237,GOE 285,goe285.DAT
5238,GOE 286,goe286.DAT
5239,GOE 287,goe287.DAT
5240,GOE 288,goe288.DAT
5241,GOE 289 (MVA 289),goe289.DAT
5242,GOE 290 (MVA 290),goe290.DAT
5243,GOE 298,goe298.DAT
5244,GOE 300 (FRIEDRICHSHAFEN G20),goe300.DAT
5245,GOE 301 (FRIEDRICHSHAFEN G 13),goe301.DAT
5246,GOE 303 (FRIEDRICHSHAFEN G03),goe303.DAT
5247,GOE 304 (FRIEDRICHSHAFEN G02),goe304.DAT
5248,GOE 308 (MVA H.40),goe308.DAT
5249,GOE 309 (MVA H.41),goe309.DAT
5250,GOE 310 (MVA H.42),goe310.DAT
5251,GOE 311 (MVA H.43),goe311.DAT
5252,GOE 314 (HANSA-BRANDENBURG),goe314.DAT
5253,GOE 315 (HANSA-BRANDENBURG III.5),goe315.DAT
5254,GOE 316 (HANSA-BRANDENBURG IV.5),goe316.DAT
5255,GOE 318 (HANSA-BRANDENBURG VI.5),goe318.DAT
5256,GOE 319 (HANSA-BRANDENBURG II),goe319.DAT
5257,GOE 320 (HANSA-BRANDENBURG II.1),goe320.DAT
5258,GOE 321 (HANSA-BRANDENBURG III.1),goe321.DAT
5259,GOE 322 (HANSA-BRANDENBURG IV.1),goe322.DAT
5260,GOE 323 (HANSA-BRANDENBURG V.1),goe323.DAT
5261,GOE 324 (HANSA-BRANDENBURG),goe324.DAT
5262,GOE 325 (PFALZ 54),goe325.DAT
5263,GOE 326 (PFALZ 55),goe326.DAT
5264,GOE 328,goe328.DAT
5265,GOE 329 (PFALZ 58),goe329.DAT
5266,GOE 330 (PFALZ 59),goe330.DAT
5267,GOE 331 (PFALZ 60),goe331.DAT
5268,GOE 332 (PFALZ 61),goe332.DAT
5269,GOE 335 (D.F.W.),goe335.DAT
5270,GOE 336 (MVA H.44),goe336.DAT
5271,GOE 342,goe342.DAT
5272,GOE 344 (PFALZ 71),goe344.DAT
5273,GOE 346 (FRIEDRICHSHAFEN-STAAKEN),goe346.DAT
5274,GOE 358,goe358.DAT
5275,GOE 359,goe359.DAT
5276,GOE 360,goe360.DAT
5277,GOE 361,goe361.DAT
5278,GOE 362,goe362.DAT
5279,GOE 363,goe363.DAT
5280,GOE 364,goe364.DAT
5281,GOE 365,goe365.DAT
5282,GOE 366,goe366.DAT
5283,GOE 367,goe367.DAT
5284,GOE 368,goe368.DAT
5285,GOE 369,goe369.DAT
5286,GOE 370,goe370.DAT
5287,GOE 371,goe371.DAT
5288,GOE 372,goe372.DAT
5289,GOE 373,goe373.DAT
5290,GOE 374,goe374.DAT
5291,GOE 375,goe375.DAT
5292,GOE 376,goe376.DAT
5293,GOE 377,goe377.DAT
5294,GOE 379,goe379.DAT
5295,GOE 380,goe380.DAT
5296,GOE 381,goe381.DAT
5297,GOE 382,goe382.DAT
5298,GOE 383,goe383.DAT
5299,GOE 384,goe384.DAT
5300,GOE 385,goe385.DAT
5301,GOE 386,goe386.DAT
5302,GOE 387,goe387.DAT
5303,GOE 389,goe389.DAT
5304,GOE 390,goe390.DAT
5305,GOE 391,goe391.DAT
5306,GOE 392,goe392.DAT
5307,GOE 393,goe393.DAT
5308,GOE 394,goe394.DAT
5309,GOE 395,goe395.DAT
5310,GOE 396,goe396.DAT
5311,GOE 397,goe397.DAT
5312,GOE 398,goe398.DAT
5313,GOE 399,goe399.DAT
5314,GOE 400,goe400.DAT
5315,GOE 401,goe401.DAT
5316,GOE 402,goe402.DAT
5317,GOE 403,goe403.DAT
5318,GOE 404,goe404.DAT
5319,GOE 405,goe405.DAT
5320,GOE 406,goe406.DAT
5321,GOE 407,goe407.DAT
5322,GOE 408,goe408.DAT
5323,GOE 409,goe409.DAT
5324,GOE 410,goe410.DAT
5325,GOE 411,goe411.DAT
5326,GOE 412,goe412.DAT
5327,GOE 413,goe413.DAT
5328,GOE 414,goe414.DAT
5329,GOE 415,goe415.DAT
5330,GOE 416A,goe416a.DAT
5331,GOE 417,goe417.DAT
5332,GOE 417A (GEW. PLATTE),goe417a.DAT
5333,GOE 418,goe418.DAT
5334,GOE 419,goe419.DAT
5335,GOE 420,goe420.DAT
5336,GOE 421,goe421.DAT
5337,GOE 422,goe422.DAT
5338,GOE 423,goe423.DAT
5339,GOE 424,goe424.DAT
5340,GOE 425,goe425.DAT
5341,GOE 426,goe426.DAT
5342,GOE 427,goe427.DAT
5343,GOE 428,goe428.DAT
5344,GOE 429,goe429.DAT
5345,GOE 430,goe430.DAT
5346,GOE 431,goe431.DAT
5347,GOE 432,goe432.DAT
5348,GOE 433,goe433.DAT
5349,GOE 434,goe434.DAT
5350,GOE 435,goe435.DAT
5351,GOE 436,goe436.DAT
5352,GOE 437,goe437.DAT
5353,GOE 438,goe438.DAT
5354,GOE 439,goe439.DAT
5355,GOE 440,goe440.DAT
5356,GOE 441,goe441.DAT
5357,GOE 442,goe442.DAT
5358,GOE 443,goe443.DAT
5359,GOE 444,goe444.DAT
5360,GOE 445,goe445.DAT
5361,GOE 446,goe446.DAT
5362,GOE 447,goe447.DAT
5363,GOE 448,goe448.DAT
5364,GOE 449,goe449.DAT
5365,GOE 450,goe450.DAT
5366,GOE 456,goe456.DAT
5367,GOE 457,goe457.DAT
5368,GOE 458,goe458.DAT
5369,GOE 459,goe459.DAT
5370,GOE 460,goe460.DAT
5371,GOE 462,goe462.DAT
5372,GOE 464,goe464.DAT
5373,GOE 474,goe474.DAT
5374,GOE 476,goe476.DAT
5375,GOE 477,goe477.DAT
5376,GOE 478,goe478.DAT
5377,GOE 479,goe479.DAT
5378,GOE 480,goe480.DAT
5379,GOE 481,goe481.DAT
5380,GOE 481A,goe481a.DAT
5381,GOE 482,goe482.DAT
5382,GOE 483,goe483.DAT
5383,GOE 484,goe484.DAT
5384,GOE 488,goe488.DAT
5385,GOE 490,goe490.DAT
5386,GOE 491,goe491.DAT
5387,GOE 492,goe492.DAT
5388,GOE 493,goe493.DAT
5389,GOE 494,goe494.DAT
5390,GOE 495,goe495.DAT
5391,GOE 496,goe496.DAT
5392,GOE 497,goe497.DAT
5393,GOE 498,goe498.DAT
5394,GOE 499,goe499.DAT
5395,GOE 500,goe500.DAT
5396,GOE 501,goe501.DAT
5397,GOE 502,goe502.DAT
5398,GOE 503,goe503.DAT
5399,GOE 504,goe504.DAT
5400,GOE 505,goe505.DAT
5401,GOE 506,goe506.DAT
5402,GOE 507,goe507.DAT
5403,GOE 508,goe508.DAT
5404,GOE 509,goe509.DAT
5405,GOE 510,goe510.DAT
5406,GOE 511,goe511.DAT
5407,GOE 512,goe512.DAT
5408,GOE 513,goe513.DAT
5409,GOE 514,goe514.DAT
5410,GOE 515,goe515.DAT
5411,GOE 517,goe517.DAT
5412,GOE 518,goe518.DAT
5413,GOE 522,goe522.DAT
5414,GOE 523,goe523.DAT
5415,GOE 525,goe525.DAT
5416,GOE 526,goe526.DAT
5417,GOE 527,goe527.DAT
5418,GOE 528,goe528.DAT
5419,GOE 529,goe529.DAT
5420,GOE 530,goe530.DAT
5421,GOE 531,goe531.DAT
5422,GOE 532,goe532.DAT
5423,GOE 533,goe533.DAT
5424,GOE 534,goe534.DAT
5425,GOE 535,goe535.DAT
5426,GOE 546,goe546.DAT
5427,GOE 547,goe547.DAT
5428,GOE 548,goe548.DAT
5429,GOE 549,goe549.DAT
5430,GOE 550,goe550.DAT
5431,GOE 553,goe553.DAT
5432,GOE 559,goe559.DAT
5433,GOE 561,goe561.DAT
5434,GOE 562,goe562.DAT
5435,GOE 563,goe563.DAT
5436,GOE 564,goe564.DAT
5437,GOE 565,goe565.DAT
5438,GOE 566,goe566.DAT
5439,GOE 567,goe567.DAT
5440,GOE 570,goe570.DAT
5441,GOE 571,goe571.DAT
5442,GOE 572,goe572.DAT
5443,GOE 573,goe573.DAT
5444,GOE 574,goe574.DAT
5445,GOE 575,goe575.DAT
5446,GOE 584,goe584.DAT
5447,GOE 585,goe585.DAT
5448,GOE 587,goe587.DAT
5449,GOE 590,goe590.DAT
5450,GOE 591,goe591.DAT
5451,GOE 592,goe592.DAT
5452,GOE 593,goe593.DAT
5453,GOE 595,goe595.DAT
5454,GOE 596,goe596.DAT
5455,GOE 598,goe598.DAT
5456,GOE 599,goe599.DAT
5457,GOE 600,goe600.DAT
5458,GOE 601,goe601.DAT
5459,GOE 602,goe602.DAT
5460,GOE 604,goe604.DAT
5461,GOE 610 B,goe610b.DAT
5462,GOE 611,goe611.DAT
5463,GOE 612,goe612.DAT
5464,GOE 613,goe613.DAT
5465,GOE 614,goe614.DAT
5466,GOE 615,goe615.DAT
5467,GOE 617,goe617.DAT
5468,GOE 619,goe619.DAT
5469,GOE 620,goe620.DAT
5470,GOE 621,goe621.DAT
5471,GOE 622,goe622.DAT
5472,GOE 623,goe623.DAT
5473,GOE 624,goe624.DAT
5474,GOE 625,goe625.DAT
5475,GOE 626,goe626.DAT
5476,GOE 627,goe627.DAT
5477,GOE 628,goe628.DAT
5478,GOE 629,goe629.DAT
5479,GOE 630,goe630.DAT
5480,GOE 632,goe632.DAT
5481,GOE 633,goe633.DAT
5482,GOE 645,goe645.DAT
5483,GOE 646,goe646.DAT
5484,GOE 647,goe647.DAT
5485,GOE 648,goe648.DAT
5486,GOE 650,goe650.DAT
5487,GOE 652,goe652.DAT
5488,GOE 654,goe654.DAT
5489,GOE 655,goe655.DAT
5490,GOE 670,goe670.DAT
5491,GOE 673,goe673.DAT
5492,GOE 675,goe675.DAT
5493,GOE 676 (= M 12),goe676.DAT
5494,GOE 677 (= M 6),goe677.DAT
5495,GOE 679,goe679.DAT
5496,GOE 681,goe681.DAT
5497,GOE 682,goe682.DAT
5498,GOE 683,goe683.DAT
5499,GOE 685,goe685.DAT
5500,GOE 692,goe692.DAT
5501,GOE 693,goe693.DAT
5502,GOE 701,goe701.DAT
5503,GOE 702,goe702.DAT
5504,GOE 703,goe703.DAT
5505,GOE 704,goe704.DAT
5506,GOE 711,goe711.DAT
5507,GOE 723,goe723.DAT
5508,GOE 735,goe735.DAT
5509,GOE 738,goe738.DAT
5510,GOE 741,goe741.DAT
5511,GOE 744,goe744.DAT
5512,GOE 746,goe746.DAT
5513,GOE 758,goe758.DAT
5514,GOE 766,goe766.DAT
5515,GOE 767,goe767.DAT
5516,GOE 769,goe769.DAT
5517,GOE 770,goe770.DAT
5518,GOE 775,goe775.DAT
5519,GOE 776,goe776.DAT
5520,GOE 777,goe777.DAT
5521,GOE 780,goe780.DAT
5522,GOE 795,goe795.DAT
5523,GOE 796,goe796.DAT
5524,GOE 797,goe797.DAT
5525,GOE 798,goe798.DAT
5526,GOE 801 (MVA 301),goe801.DAT
5527,GOE 802,goe802.DAT
5528,GOE 804 (EA 8),goe804.DAT
5529,AH 79-100 A,ah79100a.DAT
5530,AH 79-100 B,ah79100b.DAT
5531,AH 79-100 C,ah79100c.DAT
5532,AH 80-129,ah80129.DAT
5533,AH 80-136,ah80136.DAT
5534,AH 80-140,ah80140.DAT
5535,AH 81-131,ah81131.DAT
5536,AH 81-K-144 W-F KLAPPE,ah81k144wfKlappe.DAT
5537,AH 82-150 A,ah82150a.DAT
5538,AH 82-150 F,ah82150f.DAT
5539,AH 83-150 Q,ah83150q.DAT
5540,AH 83-159,ah83159.DAT
5541,AH 93-156,ah93156.DAT
5542,AH 93-157,ah93157.DAT
5543,AH 93-W-145,ah93w145.DAT
5544,AH 93-W-174,ah93w174.DAT
5545,AH 93-W-215,ah93w215.DAT
5546,AH 93-W-257,ah93w257.DAT
5547,AH 93-W-300,ah93w300.DAT
5548,AH 94-145,ah94145.DAT
5549,AH 94-156,ah94156.DAT
5550,AH 94-W-301,ah94w301.DAT
5551,AH 95-160,ah95160.DAT
5552,AH-6-40-7,ah6407.DAT
5553,AH-7-47-6,ah7476.DAT
5554,APEX 16,apex16.DAT
5555,ARA-D 10%,arad10.DAT
5556,ARA-D 13%,arad13.DAT
5557,ARA-D 20%,arad20.DAT
5558,ARA-D 6%,arad6.DAT
5559,AUGUST 160,august160.DAT
5560,B-29 ROOT,b29root.DAT
5561,B-29 TIP,b29tip.DAT
5562,BAMBINO 6,bambino6.DAT
5563,CLARK K,clarkk.DAT
5564,CLARK V,clarkv.DAT
5565,CLARK W,clarkw.DAT
5566,CLARK X,clarkx.DAT
5567,CLARK Y,clarky.DAT
5568,CLARK YH,clarkyh.DAT
5569,CLARK YS,clarkys.DAT
5570,CLARK Z,clarkz.DAT
5571,COANDA 1,coanda1.DAT
5572,COANDA 2,coanda2.DAT
5573,COANDA 3,coanda3.DAT
5574,CURTIS C-72,curtisc72.DAT
5575,DAE-11,dae11.DAT
5576,DAE-21,dae21.DAT
5577,DAE-31,dae31.DAT
5578,DAE-51,dae51.DAT
5579,DAYTON-WRIGHT 6,daytonwright6.DAT
5580,DAYTON-WRIGHT T-1,daytonwrightt1.DAT
5581,DFVLR R-4,dfvlrr4.DAT
5582,DSMA-523A,dsma523a.DAT
5583,DSMA-523B,dsma523b.DAT
5584,FX 049-915,fx049915.DAT
5585,FX 05-188,fx05188.DAT
5586,FX 05-191,fx05191.DAT
5587,FX 05-H-126,fx05h126.DAT
5588,FX 057-816,fx057816.DAT
5589,FX 08-S-176,fx08s176.DAT
5590,FX 082-512,fx082512.DAT
5591,FX 2,fx2.DAT
5592,FX 3,fx3.DAT
5593,FX 38-153,fx38153.DAT
5594,FX 60-100,fx60100.DAT
5595,FX 60-126,fx60126.DAT
5596,FX 60-157,fx60157.DAT
5597,FX 60-160,fx60160.DAT
5598,FX 60-177,fx60177.DAT
5599,FX 61-140,fx61140.DAT
5600,FX 61-147,fx61147.DAT
5601,FX 61-163,fx61163.DAT
5602,FX 61-168,fx61168.DAT
5603,FX 61-184,fx61184.DAT
5604,FX 62-K-131,fx62k131.DAT
5605,FX 63-100,fx63100.DAT
5606,FX 63-110,fx63110.DAT
5607,FX 63-120,fx63120.DAT
5608,FX 63-137,fx63137.DAT
5609,FX 63-143,fx63143.DAT
5610,FX 63-145,fx63145.DAT
5611,FX 63-147,fx63147.DAT
5612,FX 63-158,fx63158.DAT
5613,FX 66-182,fx66182.DAT
5614,FX 66-H-60,fx66h60.DAT
5615,FX 66-H-80,fx66h80.DAT
5616,FX 66-S-161,fx66s161.DAT
5617,FX 66-S-171,fx66s171.DAT
5618,FX 66-S-196,fx66s196.DAT
5619,FX 68-H-120,fx68h120.DAT
5620,FX 69-274,fx69274.DAT
5621,FX 69-H-083,fx69h083.DAT
5622,FX 69-H-098,fx69h098.DAT
5623,FX 69-PR-281,fx69pr281.DAT
5624,FX 71-089A,fx71089a.DAT
5625,FX 71-120,fx71120.DAT
5626,FX 72-LS-160,fx72ls160.DAT
5627,FX 73-170,fx73170.DAT
5628,FX 73-170 A,fx73170a.DAT
5629,FX 73-CL1-152,fx73cl1152.DAT
5630,FX 73-CL2-152,fx73cl2152.DAT
5631,FX 73-CL3-152,fx73cl3152.DAT
5632,FX 74-080,fx74080.DAT
5633,FX 74-130 WP1,fx74130wp1.DAT
5634,FX 74-130 WP2,fx74130wp2.DAT
5635,FX 74-130 WP2 MOD,fx74130wp2mod.DAT
5636,FX 74-CL6-140,fx74cl6140.DAT
5637,FX 75-141,fx75141.DAT
5638,FX 75-193,fx75193.DAT
5639,FX 76-100,fx76100.DAT
5640,FX 76-120,fx76120.DAT
5641,FX 76-MP-120,fx76mp120.DAT
5642,FX 76-MP-140,fx76mp140.DAT
5643,FX 76-MP-160,fx76mp160.DAT
5644,FX 77-080,fx77080.DAT
5645,FX 77-W-121,fx77w121.DAT
5646,FX 77-W-153,fx77w153.DAT
5647,FX 77-W-258,fx77w258.DAT
5648,FX 77-W-270,fx77w270.DAT
5649,FX 77-W-270S,fx77w270s.DAT
5650,FX 77-W-343,fx77w343.DAT
5651,FX 78-K-161,fx78k161.DAT
5652,FX 79-L-100,fx79l100.DAT
5653,FX 79-L-120,fx79l120.DAT
5654,FX 79-W-151 A,fx79w151a.DAT
5655,FX 80-080,fx80080.DAT
5656,FX 83-W-108,fx83w108.DAT
5657,FX 83-W-160,fx83w160.DAT
5658,FX 83-W-227,fx83w227.DAT
5659,FX 84-W-097,fx84w097.DAT
5660,FX 84-W-127,fx84w127.DAT
5661,FX 84-W-140,fx84w140.DAT
5662,FX 84-W-150,fx84w150.DAT
5663,FX 84-W-175,fx84w175.DAT
5664,FX 84-W-218,fx84w218.DAT
5665,FX L V-152,fxlv152.DAT
5666,FX M2,fxm2.DAT
5667,FX S 02-196,fxs02196.DAT
5668,FX S 03-182,fxs03182.DAT
